BalancePlatform,AccountHolder,BalanceAccount,Category,Type,Status,Transfer Id,Transaction Id,Psp Payment Merchant Reference,Psp Payment Psp Reference,Psp Modification Psp Reference,Psp Modification Merchant Reference,Reference,Description,Booking Date,Booking Date TimeZone,Value Date,Value Date TimeZone,Currency,Amount,Starting Balance Currency,Starting Balance,Ending Balance Currency,Ending Balance,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AOS0S8U3MS5KW,T02AOU073OKCWMSW,GREEN-GARDEN-001-ORD-13-013,P02AOT0VJV1F6ZQG,,,GREEN-GARDEN-001-ORD-13-013,Order GREEN-GARDEN-001-ORD-13-013,13/07/2024 17:34,EST,15/07/2024 00:00,EST,USD,40.61,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AQJ0MZCDYB1KL,T02AQL0OMNYJUUV8,GREEN-GARDEN-001-ORD-13-034,P02AQK0E0BI5H5H4,,,GREEN-GARDEN-001-ORD-13-034,Order GREEN-GARDEN-001-ORD-13-034,13/07/2024 17:43,EST,15/07/2024 00:00,EST,USD,13.5,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002APV07JYWVW3DE,T02APX0VXHHRONOF,GREEN-GARDEN-001-ORD-13-026,P02APW0HWG9EX4UC,,,GREEN-GARDEN-001-ORD-13-026,Order GREEN-GARDEN-001-ORD-13-026,13/07/2024 17:47,EST,15/07/2024 00:00,EST,USD,20.49,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AOY02QOG4QRJE,T02AP00I3OW7SSDV,GREEN-GARDEN-001-ORD-13-015,P02AOZ0JCX5ZGGU3,,,GREEN-GARDEN-001-ORD-13-015,Order GREEN-GARDEN-001-ORD-13-015,13/07/2024 18:35,EST,15/07/2024 00:00,EST,USD,47.58,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AQ10C9VZ6FD7H,T02AQ305DWYIJP8W,GREEN-GARDEN-001-ORD-13-028,P02AQ204IJGB5RLB,,,GREEN-GARDEN-001-ORD-13-028,Order GREEN-GARDEN-001-ORD-13-028,13/07/2024 18:56,EST,15/07/2024 00:00,EST,USD,45.71,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AR705T13Y4FAH,T02AR90PS19DTWUL,GREEN-GARDEN-001-ORD-13-042,P02AR80MM67T2BJ8,,,GREEN-GARDEN-001-ORD-13-042,Order GREEN-GARDEN-001-ORD-13-042,13/07/2024 19:09,EST,15/07/2024 00:00,EST,USD,9.36,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002APG0UBFDXPTVA,T02API0SOLHBR2QJ,GREEN-GARDEN-001-ORD-13-021,P02APH0V1MB6G18Y,,,GREEN-GARDEN-001-ORD-13-021,Order GREEN-GARDEN-001-ORD-13-021,13/07/2024 19:21,EST,15/07/2024 00:00,EST,USD,42.12,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AQV0LL5GMBC7Z,T02AQX049SK4G3WB,GREEN-GARDEN-001-ORD-13-038,P02AQW04DE0EE003,,,GREEN-GARDEN-001-ORD-13-038,Order GREEN-GARDEN-001-ORD-13-038,13/07/2024 19:29,EST,15/07/2024 00:00,EST,USD,16.99,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AOJ0IXC8Z9D2Y,T02AOL00AZ8DQPQ7,GREEN-GARDEN-001-ORD-13-010,P02AOK06QJXQSPK4,,,GREEN-GARDEN-001-ORD-13-010,Order GREEN-GARDEN-001-ORD-13-010,13/07/2024 19:54,EST,15/07/2024 00:00,EST,USD,21.62,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ANS0924CDBQ98,T02ANU03P7KMJ31E,GREEN-GARDEN-001-ORD-13-001,P02ANT0TDHU2K7GG,,,GREEN-GARDEN-001-ORD-13-001,Order GREEN-GARDEN-001-ORD-13-001,13/07/2024 20:02,EST,15/07/2024 00:00,EST,USD,11.37,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002APA0QHZ2WURXJ,T02APC0KZKLHE8SU,GREEN-GARDEN-001-ORD-13-019,P02APB042MCKVYNZ,,,GREEN-GARDEN-001-ORD-13-019,Order GREEN-GARDEN-001-ORD-13-019,13/07/2024 20:07,EST,15/07/2024 00:00,EST,USD,45.59,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AQM0E8KZ6FLPL,T02AQO0URA3HU2RE,GREEN-GARDEN-001-ORD-13-035,P02AQN0HMDHGFGP6,,,GREEN-GARDEN-001-ORD-13-035,Order GREEN-GARDEN-001-ORD-13-035,13/07/2024 20:13,EST,15/07/2024 00:00,EST,USD,39.34,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002APY0M4O3A35KD,T02AQ002RVC72IPT,GREEN-GARDEN-001-ORD-13-027,P02APZ0MAG6I9NCI,,,GREEN-GARDEN-001-ORD-13-027,Order GREEN-GARDEN-001-ORD-13-027,13/07/2024 20:55,EST,15/07/2024 00:00,EST,USD,37.8,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AP10EW8XBGBC9,T02AP309RAK652JP,GREEN-GARDEN-001-ORD-13-016,P02AP20ARXY3KQE9,,,GREEN-GARDEN-001-ORD-13-016,Order GREEN-GARDEN-001-ORD-13-016,13/07/2024 21:14,EST,15/07/2024 00:00,EST,USD,10.7,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AQP0Q3VOP0W7W,T02AQR0OVXYZXFTN,GREEN-GARDEN-001-ORD-13-036,P02AQQ0TM18024VU,,,GREEN-GARDEN-001-ORD-13-036,Order GREEN-GARDEN-001-ORD-13-036,13/07/2024 21:20,EST,15/07/2024 00:00,EST,USD,41.65,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002APP07N5VXLNOS,T02APR0WSHUVLPF6,GREEN-GARDEN-001-ORD-13-024,P02APQ0B6R3TOCYL,,,GREEN-GARDEN-001-ORD-13-024,Order GREEN-GARDEN-001-ORD-13-024,13/07/2024 21:21,EST,15/07/2024 00:00,EST,USD,46.35,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AOG0W5PL85LH4,T02AOI0ZRVARU5AS,GREEN-GARDEN-001-ORD-13-009,P02AOH0BDJD0GNPL,,,GREEN-GARDEN-001-ORD-13-009,Order GREEN-GARDEN-001-ORD-13-009,13/07/2024 21:22,EST,15/07/2024 00:00,EST,USD,21.55,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AQD0NRLBACN41,T02AQF0RFBZIBUSO,GREEN-GARDEN-001-ORD-13-032,P02AQE02GS91Q9LA,,,GREEN-GARDEN-001-ORD-13-032,Order GREEN-GARDEN-001-ORD-13-032,13/07/2024 21:26,EST,15/07/2024 00:00,EST,USD,43.54,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002APJ04VNARFAMZ,T02APL0YZ6D9SZ4B,GREEN-GARDEN-001-ORD-13-022,P02APK0NI2BBRK3U,,,GREEN-GARDEN-001-ORD-13-022,Order GREEN-GARDEN-001-ORD-13-022,13/07/2024 21:43,EST,15/07/2024 00:00,EST,USD,29.87,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ARS0AUDKT231M,T02ARU0JNHZXXHZ8,GREEN-GARDEN-001-ORD-14-004,P02ART04FYMCO2B2,,,GREEN-GARDEN-001-ORD-14-004,Order GREEN-GARDEN-001-ORD-14-004,14/07/2024 08:21,EST,16/07/2024 00:00,EST,USD,47.57,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ASS0AZ3ZBTHCV,T02ASU0L15Z0E431,GREEN-GARDEN-001-ORD-14-016,P02AST0WQ2DPL7PV,,,GREEN-GARDEN-001-ORD-14-016,Order GREEN-GARDEN-001-ORD-14-016,14/07/2024 08:44,EST,16/07/2024 00:00,EST,USD,42.71,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ATY0Q5UJVNWNZ,T02AU00WC8E7CRW0,GREEN-GARDEN-001-ORD-14-029,P02ATZ0BEWR3M2NI,,,GREEN-GARDEN-001-ORD-14-029,Order GREEN-GARDEN-001-ORD-14-029,14/07/2024 08:51,EST,16/07/2024 00:00,EST,USD,34.17,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ATG0WCH2989CC,T02ATI03UOCOE6BC,GREEN-GARDEN-001-ORD-14-024,P02ATH055D7JJ8Y1,,,GREEN-GARDEN-001-ORD-14-024,Order GREEN-GARDEN-001-ORD-14-024,14/07/2024 09:49,EST,16/07/2024 00:00,EST,USD,15.63,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AU10UR0ZZ0A6R,T02AU30WG9YTWW6E,GREEN-GARDEN-001-ORD-14-030,P02AU20MEGTDP4BV,,,GREEN-GARDEN-001-ORD-14-030,Order GREEN-GARDEN-001-ORD-14-030,14/07/2024 09:49,EST,16/07/2024 00:00,EST,USD,47.93,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ATP0CYXKVO1UP,T02ATR0HT733IU5C,GREEN-GARDEN-001-ORD-14-026,P02ATQ02W3H67GQ1,,,GREEN-GARDEN-001-ORD-14-026,Order GREEN-GARDEN-001-ORD-14-026,14/07/2024 09:50,EST,16/07/2024 00:00,EST,USD,19.63,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AU70L1IZOJCKH,T02AU90S6F1RPYL7,GREEN-GARDEN-001-ORD-14-032,P02AU80JAOA2DA75,,,GREEN-GARDEN-001-ORD-14-032,Order GREEN-GARDEN-001-ORD-14-032,14/07/2024 10:19,EST,16/07/2024 00:00,EST,USD,16.12,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AVV0VXZ2URDUG,T02AVX07N97DNCWG,GREEN-GARDEN-001-ORD-14-050,P02AVW0Y6AN50UBW,,,GREEN-GARDEN-001-ORD-14-050,Order GREEN-GARDEN-001-ORD-14-050,14/07/2024 10:36,EST,16/07/2024 00:00,EST,USD,47.23,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AS40G8HPXHSOD,T02AS60FNI46XRR3,GREEN-GARDEN-001-ORD-14-008,P02AS50LJ0DKF12O,,,GREEN-GARDEN-001-ORD-14-008,Order GREEN-GARDEN-001-ORD-14-008,14/07/2024 11:14,EST,16/07/2024 00:00,EST,USD,24.53,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ARY05PN9S6AHZ,T02AS00VUHHGS4OB,GREEN-GARDEN-001-ORD-14-006,P02ARZ0UJH4H293E,,,GREEN-GARDEN-001-ORD-14-006,Order GREEN-GARDEN-001-ORD-14-006,14/07/2024 11:29,EST,16/07/2024 00:00,EST,USD,19.27,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ATA01OTNHE1P5,T02ATC0YFKSZAXIG,GREEN-GARDEN-001-ORD-14-022,P02ATB0QNB6IVF5H,,,GREEN-GARDEN-001-ORD-14-022,Order GREEN-GARDEN-001-ORD-14-022,14/07/2024 12:00,EST,16/07/2024 00:00,EST,USD,45.37,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AS700UXP9DG9B,T02AS90RMNSH6O31,GREEN-GARDEN-001-ORD-14-009,P02AS800V27AQJXL,,,GREEN-GARDEN-001-ORD-14-009,Order GREEN-GARDEN-001-ORD-14-009,14/07/2024 12:17,EST,16/07/2024 00:00,EST,USD,27.65,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AVP0AWJ8NPLA0,T02AVR0DM3W97G12,GREEN-GARDEN-001-ORD-14-048,P02AVQ0FET8UU6RQ,,,GREEN-GARDEN-001-ORD-14-048,Order GREEN-GARDEN-001-ORD-14-048,14/07/2024 12:18,EST,16/07/2024 00:00,EST,USD,27.94,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ATD0TXQHY993J,T02ATF0AG71ZITOH,GREEN-GARDEN-001-ORD-14-023,P02ATE0XCBZFTM3M,,,GREEN-GARDEN-001-ORD-14-023,Order GREEN-GARDEN-001-ORD-14-023,14/07/2024 12:26,EST,16/07/2024 00:00,EST,USD,23.2,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AV10TXHDEPDP6,T02AV305Z4XCUHMM,GREEN-GARDEN-001-ORD-14-040,P02AV20KRXCD3PVM,,,GREEN-GARDEN-001-ORD-14-040,Order GREEN-GARDEN-001-ORD-14-040,14/07/2024 12:56,EST,16/07/2024 00:00,EST,USD,17.74,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ASA0059WPXW2A,T02ASC0XLC2UFARS,GREEN-GARDEN-001-ORD-14-010,P02ASB0B8VL8TT6X,,,GREEN-GARDEN-001-ORD-14-010,Order GREEN-GARDEN-001-ORD-14-010,14/07/2024 13:21,EST,16/07/2024 00:00,EST,USD,21.47,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AUG0KOMVQYVL1,T02AUI0KU4NGD6ZD,GREEN-GARDEN-001-ORD-14-035,P02AUH0VH3EFZE1M,,,GREEN-GARDEN-001-ORD-14-035,Order GREEN-GARDEN-001-ORD-14-035,14/07/2024 13:26,EST,16/07/2024 00:00,EST,USD,32.66,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AUS07CBOXJ95Q,T02AUU0N0385L3JY,GREEN-GARDEN-001-ORD-14-038,P02AUT00ZWDXDAUK,,,GREEN-GARDEN-001-ORD-14-038,Order GREEN-GARDEN-001-ORD-14-038,14/07/2024 13:32,EST,16/07/2024 00:00,EST,USD,26.58,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ASM0TBXTLOTZL,T02ASO0ISFZFLJRQ,GREEN-GARDEN-001-ORD-14-014,P02ASN02LXEC0H79,,,GREEN-GARDEN-001-ORD-14-014,Order GREEN-GARDEN-001-ORD-14-014,14/07/2024 13:43,EST,16/07/2024 00:00,EST,USD,45.49,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AT7033PWVSQAZ,T02AT90163GA8A9J,GREEN-GARDEN-001-ORD-14-021,P02AT80VFOILKU2O,,,GREEN-GARDEN-001-ORD-14-021,Order GREEN-GARDEN-001-ORD-14-021,14/07/2024 13:46,EST,16/07/2024 00:00,EST,USD,18.01,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ARJ0D5M133BCU,T02ARL0Q8PWBO2GM,GREEN-GARDEN-001-ORD-14-001,P02ARK0WDADKFRRL,,,GREEN-GARDEN-001-ORD-14-001,Order GREEN-GARDEN-001-ORD-14-001,14/07/2024 14:12,EST,16/07/2024 00:00,EST,USD,31.44,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AS106E5JEMA6A,T02AS30DDL2PBNZX,GREEN-GARDEN-001-ORD-14-007,P02AS20Q7WSCBPLW,,,GREEN-GARDEN-001-ORD-14-007,Order GREEN-GARDEN-001-ORD-14-007,14/07/2024 14:18,EST,16/07/2024 00:00,EST,USD,32.09,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AT10WM3J8KAZW,T02AT30RRJNWP944,GREEN-GARDEN-001-ORD-14-019,P02AT2033CY8U1FC,,,GREEN-GARDEN-001-ORD-14-019,Order GREEN-GARDEN-001-ORD-14-019,14/07/2024 14:22,EST,16/07/2024 00:00,EST,USD,34.28,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AUP0XS9SYZKZ4,T02AUR074SV1JP0I,GREEN-GARDEN-001-ORD-14-037,P02AUQ0KZDNEVMDQ,,,GREEN-GARDEN-001-ORD-14-037,Order GREEN-GARDEN-001-ORD-14-037,14/07/2024 14:22,EST,16/07/2024 00:00,EST,USD,13.8,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ARM0RBMHESG7C,T02ARO0FAGNNKX9O,GREEN-GARDEN-001-ORD-14-002,P02ARN0JTU8VBL60,,,GREEN-GARDEN-001-ORD-14-002,Order GREEN-GARDEN-001-ORD-14-002,14/07/2024 14:40,EST,16/07/2024 00:00,EST,USD,25.3,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ASD0QP2ELF1ER,T02ASF0CMUCH36IM,GREEN-GARDEN-001-ORD-14-011,P02ASE0Y50277U9O,,,GREEN-GARDEN-001-ORD-14-011,Order GREEN-GARDEN-001-ORD-14-011,14/07/2024 14:42,EST,16/07/2024 00:00,EST,USD,44.12,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AVG0Y22I3147K,T02AVI0SR84BJ0PT,GREEN-GARDEN-001-ORD-14-045,P02AVH0QH8GQBLP1,,,GREEN-GARDEN-001-ORD-14-045,Order GREEN-GARDEN-001-ORD-14-045,14/07/2024 14:56,EST,16/07/2024 00:00,EST,USD,29.11,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ARV0DM8KZJ8OB,T02ARX0HCODB8MUX,GREEN-GARDEN-001-ORD-14-005,P02ARW04C1L3A7N5,,,GREEN-GARDEN-001-ORD-14-005,Order GREEN-GARDEN-001-ORD-14-005,14/07/2024 15:05,EST,16/07/2024 00:00,EST,USD,28.97,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ASY0T6ENPZUJN,T02AT001RGGTXCZ8,GREEN-GARDEN-001-ORD-14-018,P02ASZ0M5TJUQLV7,,,GREEN-GARDEN-001-ORD-14-018,Order GREEN-GARDEN-001-ORD-14-018,14/07/2024 15:20,EST,16/07/2024 00:00,EST,USD,12.95,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AV40NFBPRBVU2,T02AV60XHZIP35ID,GREEN-GARDEN-001-ORD-14-041,P02AV502WU73LC4X,,,GREEN-GARDEN-001-ORD-14-041,Order GREEN-GARDEN-001-ORD-14-041,14/07/2024 15:24,EST,16/07/2024 00:00,EST,USD,47.03,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ARP05V3YKBJAI,T02ARR0319BR3G15,GREEN-GARDEN-001-ORD-14-003,P02ARQ00WLDRI1WO,,,GREEN-GARDEN-001-ORD-14-003,Order GREEN-GARDEN-001-ORD-14-003,14/07/2024 16:27,EST,16/07/2024 00:00,EST,USD,36.93,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AVD08GUB37NET,T02AVF0ZX2RJ2FNX,GREEN-GARDEN-001-ORD-14-044,P02AVE0R0FCMU1XG,,,GREEN-GARDEN-001-ORD-14-044,Order GREEN-GARDEN-001-ORD-14-044,14/07/2024 16:42,EST,16/07/2024 00:00,EST,USD,46.26,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AUA0KY9XXBLIQ,T02AUC0P7UH102BB,GREEN-GARDEN-001-ORD-14-033,P02AUB052CJYE95U,,,GREEN-GARDEN-001-ORD-14-033,Order GREEN-GARDEN-001-ORD-14-033,14/07/2024 16:47,EST,16/07/2024 00:00,EST,USD,38.31,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AU40S1EOT4ZI3,T02AU60HRKOIEZMR,GREEN-GARDEN-001-ORD-14-031,P02AU50LODAOY41K,,,GREEN-GARDEN-001-ORD-14-031,Order GREEN-GARDEN-001-ORD-14-031,14/07/2024 17:13,EST,16/07/2024 00:00,EST,USD,22.89,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ASJ0KL6RM86MC,T02ASL0PZ4DJVODQ,GREEN-GARDEN-001-ORD-14-013,P02ASK0DI69V8PJF,,,GREEN-GARDEN-001-ORD-14-013,Order GREEN-GARDEN-001-ORD-14-013,14/07/2024 17:26,EST,16/07/2024 00:00,EST,USD,43.89,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AVS05MZ02FN7Q,T02AVU0RQTXKC86J,GREEN-GARDEN-001-ORD-14-049,P02AVT0BVGAMYJRM,,,GREEN-GARDEN-001-ORD-14-049,Order GREEN-GARDEN-001-ORD-14-049,14/07/2024 17:37,EST,16/07/2024 00:00,EST,USD,25.41,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ASP06SUA3V9ER,T02ASR0QDIM01ETV,GREEN-GARDEN-001-ORD-14-015,P02ASQ0UH6U9VY7H,,,GREEN-GARDEN-001-ORD-14-015,Order GREEN-GARDEN-001-ORD-14-015,14/07/2024 17:39,EST,16/07/2024 00:00,EST,USD,31.02,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AUJ0AOXTAQ4H3,T02AUL03I1CJ9JPY,GREEN-GARDEN-001-ORD-14-036,P02AUK0UBXOFOOJ7,,,GREEN-GARDEN-001-ORD-14-036,Order GREEN-GARDEN-001-ORD-14-036,14/07/2024 18:18,EST,16/07/2024 00:00,EST,USD,9.95,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AT40NNNMGWL2P,T02AT60FSOLOX9HZ,GREEN-GARDEN-001-ORD-14-020,P02AT50XVNMSCABQ,,,GREEN-GARDEN-001-ORD-14-020,Order GREEN-GARDEN-001-ORD-14-020,14/07/2024 18:55,EST,16/07/2024 00:00,EST,USD,38.43,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ATS079V9SNRNC,T02ATU0SXM82CY15,GREEN-GARDEN-001-ORD-14-027,P02ATT0HD4MVQNNJ,,,GREEN-GARDEN-001-ORD-14-027,Order GREEN-GARDEN-001-ORD-14-027,14/07/2024 18:57,EST,16/07/2024 00:00,EST,USD,42.24,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AV70LWSCY5TW3,T02AV90ERDC635NY,GREEN-GARDEN-001-ORD-14-042,P02AV80SRPTCRJWA,,,GREEN-GARDEN-001-ORD-14-042,Order GREEN-GARDEN-001-ORD-14-042,14/07/2024 19:06,EST,16/07/2024 00:00,EST,USD,18.88,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ASG0DMOBZV8QQ,T02ASI0CYBIUN93B,GREEN-GARDEN-001-ORD-14-012,P02ASH05WRZDYWO1,,,GREEN-GARDEN-001-ORD-14-012,Order GREEN-GARDEN-001-ORD-14-012,14/07/2024 19:12,EST,16/07/2024 00:00,EST,USD,32.52,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AUV0CUWJXC57K,T02AUX0109IRKDWA,GREEN-GARDEN-001-ORD-14-039,P02AUW0KVTJ9Z6ZO,,,GREEN-GARDEN-001-ORD-14-039,Order GREEN-GARDEN-001-ORD-14-039,14/07/2024 19:15,EST,16/07/2024 00:00,EST,USD,22.18,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AVJ05LO8WBHI0,T02AVL0EKAWEWSWP,GREEN-GARDEN-001-ORD-14-046,P02AVK0DP5FC8NRP,,,GREEN-GARDEN-001-ORD-14-046,Order GREEN-GARDEN-001-ORD-14-046,14/07/2024 19:34,EST,16/07/2024 00:00,EST,USD,17.25,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ATM0HMR4LZ8KQ,T02ATO06XWSVAW9S,GREEN-GARDEN-001-ORD-14-025,P02ATN0LOBIKWG6O,,,GREEN-GARDEN-001-ORD-14-025,Order GREEN-GARDEN-001-ORD-14-025,14/07/2024 20:34,EST,16/07/2024 00:00,EST,USD,16.88,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002ATV0H5KMDDF4S,T02ATX0H5UOKQM4V,GREEN-GARDEN-001-ORD-14-028,P02ATW08FAZIMRHD,,,GREEN-GARDEN-001-ORD-14-028,Order GREEN-GARDEN-001-ORD-14-028,14/07/2024 20:48,EST,16/07/2024 00:00,EST,USD,31.8,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,platformPayment,capture,captured,002AUD0YM2ISKSZE,T02AUF0GAUP468YG,GREEN-GARDEN-001-ORD-14-034,P02AUE0ZS4K1JASR,,,GREEN-GARDEN-001-ORD-14-034,Order GREEN-GARDEN-001-ORD-14-034,14/07/2024 20:50,EST,16/07/2024 00:00,EST,USD,40,,,,,,,,,,,,,,
