BalancePlatform,AccountHolder,BalanceAccount,AccountHolder Reference,AccountHolder Description,BalanceAccount Reference,BalanceAccount Description,Transfer Id,Transaction Id,Booking date,Booking date TimeZone,Value date,Value date TimeZone,Category,Type,Status,Currency,Balance (PC),Rolling Balance,Reference,Description,Counterparty Balance Account Id,Psp Payment Merchant Reference,Psp Payment Psp Reference,Payout Date
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BI40JVM5MV07W,T02BI60R3MPC6GNC,2024-07-19 16:01:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,27.24,1065.77,GREEN-GARDEN-001-ORD-19-057,Order GREEN-GARDEN-001-ORD-19-057,,GREEN-GARDEN-001-ORD-19-057,P02BI50EBUU60AEL,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BES0NZFNL46E9,T02BEU08GG53COZX,2024-07-19 16:02:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,39.42,1105.19,GREEN-GARDEN-001-ORD-19-019,Order GREEN-GARDEN-001-ORD-19-019,,GREEN-GARDEN-001-ORD-19-019,P02BET0SFCTLIUN0,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BIJ03TGNLDT58,T02BIL0Y6LH8GUYZ,2024-07-19 16:18:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,9.8,1114.99,GREEN-GARDEN-001-ORD-19-062,Order GREEN-GARDEN-001-ORD-19-062,,GREEN-GARDEN-001-ORD-19-062,P02BIK0S2S4GIGJ2,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BHS0T1KC7S5QX,T02BHU0OEP0QVNLP,2024-07-19 16:24:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,40.74,1155.73,GREEN-GARDEN-001-ORD-19-053,Order GREEN-GARDEN-001-ORD-19-053,,GREEN-GARDEN-001-ORD-19-053,P02BHT0SBJ4FO1NJ,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BE40T305YFKTS,T02BE60QRFFLCTIU,2024-07-19 16:26:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,14.43,1170.16,GREEN-GARDEN-001-ORD-19-011,Order GREEN-GARDEN-001-ORD-19-011,,GREEN-GARDEN-001-ORD-19-011,P02BE50XAPVT1F1K,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BIG0IY0G192MQ,T02BII0M9EJNZSPC,2024-07-19 16:30:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,31.49,1201.65,GREEN-GARDEN-001-ORD-19-061,Order GREEN-GARDEN-001-ORD-19-061,,GREEN-GARDEN-001-ORD-19-061,P02BIH06UXCYV7CO,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BDG06Y6O3N4R6,T02BDI0HP5KHQWOD,2024-07-19 17:15:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,30.63,1232.28,GREEN-GARDEN-001-ORD-19-003,Order GREEN-GARDEN-001-ORD-19-003,,GREEN-GARDEN-001-ORD-19-003,P02BDH0YLHFF14XZ,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BDJ0VR5YC5JYZ,T02BDL0UA0LBP1U4,2024-07-19 17:20:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,10.46,1242.74,GREEN-GARDEN-001-ORD-19-004,Order GREEN-GARDEN-001-ORD-19-004,,GREEN-GARDEN-001-ORD-19-004,P02BDK0OKCAIRZ2M,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BF10LPSSORSRR,T02BF30XZ0D9OR58,2024-07-19 17:24:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,27.64,1270.38,GREEN-GARDEN-001-ORD-19-022,Order GREEN-GARDEN-001-ORD-19-022,,GREEN-GARDEN-001-ORD-19-022,P02BF20NGD0HBX1P,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BFA0Y67N9Q323,T02BFC04N59DBFO6,2024-07-19 17:29:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,34.68,1305.06,GREEN-GARDEN-001-ORD-19-024,Order GREEN-GARDEN-001-ORD-19-024,,GREEN-GARDEN-001-ORD-19-024,P02BFB0XMDES5SS1,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BFP0WD1B0M15B,T02BFR01KL9Y3Z44,2024-07-19 17:30:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,14.48,1319.54,GREEN-GARDEN-001-ORD-19-029,Order GREEN-GARDEN-001-ORD-19-029,,GREEN-GARDEN-001-ORD-19-029,P02BFQ0T5PV7PJC7,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BE10WRUYQ84II,T02BE30FTZDJRUL7,2024-07-19 17:31:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,12.22,1331.76,GREEN-GARDEN-001-ORD-19-010,Order GREEN-GARDEN-001-ORD-19-010,,GREEN-GARDEN-001-ORD-19-010,P02BE20F6K1MTKXB,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BIM0ZE4JBEM9Y,T02BIO09XK18HL4H,2024-07-19 18:21:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,41.51,1373.27,GREEN-GARDEN-001-ORD-19-063,Order GREEN-GARDEN-001-ORD-19-063,,GREEN-GARDEN-001-ORD-19-063,P02BIN0B9RFLWI3E,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BEV07PE90184B,T02BEX09W6RZTPU3,2024-07-19 18:30:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,16.06,1389.33,GREEN-GARDEN-001-ORD-19-020,Order GREEN-GARDEN-001-ORD-19-020,,GREEN-GARDEN-001-ORD-19-020,P02BEW0YBQSPGF27,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BG40KO1BDM63R,T02BG60WAHKY0YY5,2024-07-19 18:37:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,39.89,1429.22,GREEN-GARDEN-001-ORD-19-034,Order GREEN-GARDEN-001-ORD-19-034,,GREEN-GARDEN-001-ORD-19-034,P02BG50YFPYO7AUY,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BGM0PYU6OMBHY,T02BGO0IJRBZYC17,2024-07-19 18:50:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,23.73,1452.95,GREEN-GARDEN-001-ORD-19-040,Order GREEN-GARDEN-001-ORD-19-040,,GREEN-GARDEN-001-ORD-19-040,P02BGN0OPUR7VUCY,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BFM01RQ0NDWPD,T02BFO0MCMI6RTVN,2024-07-19 19:00:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,29.86,1482.81,GREEN-GARDEN-001-ORD-19-028,Order GREEN-GARDEN-001-ORD-19-028,,GREEN-GARDEN-001-ORD-19-028,P02BFN0O3HVHCAQH,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BIP0X38LPBB5B,T02BIR0NGSQPFASY,2024-07-19 19:15:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,29.4,1512.21,GREEN-GARDEN-001-ORD-19-064,Order GREEN-GARDEN-001-ORD-19-064,,GREEN-GARDEN-001-ORD-19-064,P02BIQ0HRO0FK04Z,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BG10VL5GFQIAQ,T02BG30KGUTHWWL1,2024-07-19 19:20:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,33.16,1545.37,GREEN-GARDEN-001-ORD-19-033,Order GREEN-GARDEN-001-ORD-19-033,,GREEN-GARDEN-001-ORD-19-033,P02BG20DXDXPRVE6,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BHA0SDM2GU2Q8,T02BHC0PBANOSJMX,2024-07-19 19:26:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,9.46,1554.83,GREEN-GARDEN-001-ORD-19-047,Order GREEN-GARDEN-001-ORD-19-047,,GREEN-GARDEN-001-ORD-19-047,P02BHB0EFAW0GYR1,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BHP0FK0UGMEB5,T02BHR00ILY8IN8F,2024-07-19 19:40:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,30.64,1585.47,GREEN-GARDEN-001-ORD-19-052,Order GREEN-GARDEN-001-ORD-19-052,,GREEN-GARDEN-001-ORD-19-052,P02BHQ09ZCDSJ0L0,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BI10WH0TVN3B4,T02BI30GAA7RJ157,2024-07-19 19:42:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,18.37,1603.84,GREEN-GARDEN-001-ORD-19-056,Order GREEN-GARDEN-001-ORD-19-056,,GREEN-GARDEN-001-ORD-19-056,P02BI20GT1SR4Q6Z,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BDD0U1OZXDAU3,T02BDF0DALPR7FVF,2024-07-19 20:08:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,13.07,1616.91,GREEN-GARDEN-001-ORD-19-002,Order GREEN-GARDEN-001-ORD-19-002,,GREEN-GARDEN-001-ORD-19-002,P02BDE0D7OCFAXZZ,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BDP0TPQ9K08WP,T02BDR0KHF0QTUN5,2024-07-19 20:58:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,35.9,1652.81,GREEN-GARDEN-001-ORD-19-006,Order GREEN-GARDEN-001-ORD-19-006,,GREEN-GARDEN-001-ORD-19-006,P02BDQ0GUIDD1STG,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BDA01R4YGZ7JW,T02BDC042W30FJF2,2024-07-19 21:21:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,37.31,1690.12,GREEN-GARDEN-001-ORD-19-001,Order GREEN-GARDEN-001-ORD-19-001,,GREEN-GARDEN-001-ORD-19-001,P02BDB0FDVL6RXSB,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BEA0S2ILN6VYJ,T02BEC0SKX54P8ZF,2024-07-19 21:27:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,9.83,1699.95,GREEN-GARDEN-001-ORD-19-013,Order GREEN-GARDEN-001-ORD-19-013,,GREEN-GARDEN-001-ORD-19-013,P02BEB0ONKCGR98U,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BGS0H8KFKN8SG,T02BGU0MI3BCE9NS,2024-07-19 21:30:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,34.37,1734.32,GREEN-GARDEN-001-ORD-19-042,Order GREEN-GARDEN-001-ORD-19-042,,GREEN-GARDEN-001-ORD-19-042,P02BGT0U7XNVF68A,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BIA0P7GE3LV81,T02BIC0OATIJ5M8V,2024-07-19 21:38:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,14.85,1749.17,GREEN-GARDEN-001-ORD-19-059,Order GREEN-GARDEN-001-ORD-19-059,,GREEN-GARDEN-001-ORD-19-059,P02BIB04SEK5FK5X,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BEJ0GTWCDH46H,T02BEL09Z5Q003C0,2024-07-19 21:56:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,11.52,1760.69,GREEN-GARDEN-001-ORD-19-016,Order GREEN-GARDEN-001-ORD-19-016,,GREEN-GARDEN-001-ORD-19-016,P02BEK07W293GA5L,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002BFY0OIH3V4VLJ,T02BG000GXKFEYEA,2024-07-19 21:58:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,46.65,1807.34,GREEN-GARDEN-001-ORD-19-032,Order GREEN-GARDEN-001-ORD-19-032,,GREEN-GARDEN-001-ORD-19-032,P02BFZ0T0MWW2NE4,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002URJ0TIX2LYAEE,T02URK0X1JGXQ01Y,2024-07-21 07:00:00,EST,2024-07-21 07:00:00,EST,bank,bankTransfer,booked,USD,-1807.34,0,PAYOUT-GREEN-GARDEN-001-2024-07-21,Payout batch for Green Garden Cafe,,,,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026IA0NK9NKR3UR,T026IC0ITU9Y12S2,2024-07-19 08:11:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,70.29,70.29,BELLA-ITALIA-001-ORD-19-018,Order BELLA-ITALIA-001-ORD-19-018,,BELLA-ITALIA-001-ORD-19-018,P026IB0IH6CT45SY,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026J40JBJL5U5MV,T026J60MK8BA7202,2024-07-19 08:15:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,66.13,136.42,BELLA-ITALIA-001-ORD-19-028,Order BELLA-ITALIA-001-ORD-19-028,,BELLA-ITALIA-001-ORD-19-028,P026J507IPLJ8IRD,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026IP04I54VQELT,T026IR02DLEDQ37Y,2024-07-19 08:37:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,87.77,224.19,BELLA-ITALIA-001-ORD-19-023,Order BELLA-ITALIA-001-ORD-19-023,,BELLA-ITALIA-001-ORD-19-023,P026IQ0DY3RV5V8V,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026J109PZ6AJJ1F,T026J308K7PCCJZH,2024-07-19 08:44:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,28.1,252.29,BELLA-ITALIA-001-ORD-19-027,Order BELLA-ITALIA-001-ORD-19-027,,BELLA-ITALIA-001-ORD-19-027,P026J20FMJBIN6A2,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026H10FS610Q34N,T026H304EBE66FDK,2024-07-19 09:40:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,43.58,295.87,BELLA-ITALIA-001-ORD-19-004,Order BELLA-ITALIA-001-ORD-19-004,,BELLA-ITALIA-001-ORD-19-004,P026H20NR6BXVP4F,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026GS05V755MN1Z,T026GU0J7PNZRQIF,2024-07-19 10:14:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,28.87,324.74,BELLA-ITALIA-001-ORD-19-001,Order BELLA-ITALIA-001-ORD-19-001,,BELLA-ITALIA-001-ORD-19-001,P026GT0V4DSNW3VH,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026IJ0893YX3VHV,T026IL02Y3F5VTVA,2024-07-19 10:24:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,54.45,379.19,BELLA-ITALIA-001-ORD-19-021,Order BELLA-ITALIA-001-ORD-19-021,,BELLA-ITALIA-001-ORD-19-021,P026IK09W8AIVM4R,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026I10O9F2U10R7,T026I302KNTC9YDJ,2024-07-19 11:48:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,85.84,465.03,BELLA-ITALIA-001-ORD-19-016,Order BELLA-ITALIA-001-ORD-19-016,,BELLA-ITALIA-001-ORD-19-016,P026I20S1IJDUMRW,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026I40A8T7ULI7I,T026I60UWM7Q8J6S,2024-07-19 11:57:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,19.22,484.25,BELLA-ITALIA-001-ORD-19-017,Order BELLA-ITALIA-001-ORD-19-017,,BELLA-ITALIA-001-ORD-19-017,P026I50HXOBN5YQR,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026IM0NTG6SJWJ8,T026IO01RDOUSQB8,2024-07-19 12:33:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,24.82,509.07,BELLA-ITALIA-001-ORD-19-022,Order BELLA-ITALIA-001-ORD-19-022,,BELLA-ITALIA-001-ORD-19-022,P026IN0VBY5RTUQ6,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026HP0FXH818WQQ,T026HR0XP3HD3BJ1,2024-07-19 12:39:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,21.54,530.61,BELLA-ITALIA-001-ORD-19-012,Order BELLA-ITALIA-001-ORD-19-012,,BELLA-ITALIA-001-ORD-19-012,P026HQ053VE8T46T,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026GV0IOYY0BRIJ,T026GX0JYX0DYPFO,2024-07-19 14:00:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,22.56,553.17,BELLA-ITALIA-001-ORD-19-002,Order BELLA-ITALIA-001-ORD-19-002,,BELLA-ITALIA-001-ORD-19-002,P026GW0O25HB000Z,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026JG0YYSC0XSJI,T026JI02M9HGXM1I,2024-07-19 14:19:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,76.18,629.35,BELLA-ITALIA-001-ORD-19-031,Order BELLA-ITALIA-001-ORD-19-031,,BELLA-ITALIA-001-ORD-19-031,P026JH0IJ7T1SGQ9,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026H707O3VPV6YP,T026H909B6JAB67A,2024-07-19 14:24:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,79.66,709.01,BELLA-ITALIA-001-ORD-19-006,Order BELLA-ITALIA-001-ORD-19-006,,BELLA-ITALIA-001-ORD-19-006,P026H80R7GNJSIGQ,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026JP0O0SJDWXMF,T026JR0K29MOPD1J,2024-07-19 14:54:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,37.96,746.97,BELLA-ITALIA-001-ORD-19-034,Order BELLA-ITALIA-001-ORD-19-034,,BELLA-ITALIA-001-ORD-19-034,P026JQ0IX7ORIHLK,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026HS0KR4FEPZGT,T026HU0O3UE943RT,2024-07-19 14:55:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,95.67,842.64,BELLA-ITALIA-001-ORD-19-013,Order BELLA-ITALIA-001-ORD-19-013,,BELLA-ITALIA-001-ORD-19-013,P026HT0PXFO03BAI,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026HV00ORA48BC9,T026HX0RLWOE53RX,2024-07-19 15:01:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,70.42,913.06,BELLA-ITALIA-001-ORD-19-014,Order BELLA-ITALIA-001-ORD-19-014,,BELLA-ITALIA-001-ORD-19-014,P026HW03L9W3X7P7,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026IS044WFLL0SV,T026IU0FK72E38QW,2024-07-19 15:10:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,62.73,975.79,BELLA-ITALIA-001-ORD-19-024,Order BELLA-ITALIA-001-ORD-19-024,,BELLA-ITALIA-001-ORD-19-024,P026IT0V2TLVHSE0,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026JA0ZGRKXCJKV,T026JC0BFL32TVUB,2024-07-19 15:13:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,94.21,1070,BELLA-ITALIA-001-ORD-19-030,Order BELLA-ITALIA-001-ORD-19-030,,BELLA-ITALIA-001-ORD-19-030,P026JB0XROM5IN9P,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026JY05R9QC1H8M,T026K005Z3QCQS99,2024-07-19 15:39:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,41.87,1111.87,BELLA-ITALIA-001-ORD-19-037,Order BELLA-ITALIA-001-ORD-19-037,,BELLA-ITALIA-001-ORD-19-037,P026JZ0N7K8PXFDP,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026IY06CSTDVESX,T026J00VL64KB0WK,2024-07-19 15:50:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,38.96,1150.83,BELLA-ITALIA-001-ORD-19-026,Order BELLA-ITALIA-001-ORD-19-026,,BELLA-ITALIA-001-ORD-19-026,P026IZ0F266IEIMN,2024-07-21 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0026J709Q31XY57S,T026J90GPWY40JZ7,2024-07-19 15:53:00,EST,2024-07-21 00:00:00,EST,platformPayment,capture,captured,USD,78.15,1228.98,BELLA-ITALIA-001-ORD-19-029,Order BELLA-ITALIA-001-ORD-19-029,,BELLA-ITALIA-001-ORD-19-029,P026J80F7W9SKQG9,2024-07-21 07:00:00
